Velocidad [RPM];Aceleracion [V_Acc]; Voltaje[V];Corriente[A];Temperatura[°C];Latitud;Longitud;Velocidad[GPS: km/h];Satelites; Altitud; Hora; Minutos; Year
0;0.28;44.79301777;0.8635779;97.23836444;0;0;0;0;0;0;0;0
0;0.28;44.79438436;0.84677192;107.3611968;0;0;0;0;0;0;0;0
0;0.27;44.81507626;0.86056288;120.4236894;0;0;0;0;0;0;0;0
0;0.28;44.81308579;0.85793869;119.1230447;0;0;0;0;0;0;0;0
0;0.28;44.81170435;0.87872282;120.8555701;0;0;0;0;0;0;0;0
0;0.27;44.85799004;0.8512805;116.613513;0;0;0;0;0;0;0;0
0;0.27;44.82496915;0.85260656;114.68589;0;0;0;0;0;0;0;0
0;0.27;44.84987965;0.85021966;119.819587;0;0;0;0;0;0;0;0
0;0.28;44.87309676;0.85929266;122.5664805;0;0;0;0;0;0;0;0
0;0.27;44.89276372;0.8661323;122.4873061;0;0;0;0;0;0;0;0
0;0.28;44.86427337;0.86334061;116.3956692;0;0;0;0;0;0;0;0
0;0.28;44.87317103;0.85093154;117.0364471;0;0;0;0;0;0;0;0
0;0.27;44.89820036;0.86699772;120.5075565;0;0;0;0;0;0;0;0
0;0.27;44.85672743;0.84767922;116.0343001;0;0;0;0;0;0;0;0
0;0.28;44.85396455;0.87875074;106.1616955;0;0;0;0;0;0;0;0
0;0.28;44.8525534;0.87775969;105.8761208;0;0;0;0;0;0;0;0
0;0.28;44.88477216;0.84702318;106.8323462;0;0;0;0;0;0;0;0
0;0.28;44.91314368;0.84925653;109.4692878;0;0;0;0;0;0;0;0
0;0.28;44.91312883;0.89124355;98.55093246;0;0;0;0;0;0;0;0
0;0.28;44.89135257;0.85133634;105.186052;0;0;0;0;0;0;0;0
0;0.28;44.90605823;0.86907753;108.8596109;0;0;0;0;0;0;0;0
0;0.27;44.94294121;0.88092826;107.1246433;0;0;0;0;0;0;0;0
0;0.27;44.92412094;0.88395724;113.7002961;0;0;0;0;0;0;0;0
0;0.28;44.95837472;0.87136672;112.5423123;0;0;0;0;0;0;0;0
0;0.28;44.92700265;0.88013263;111.9238773;0;0;0;0;0;0;0;0
0;0.28;44.95369565;0.85782702;111.5948805;0;0;0;0;0;0;0;0
0;0.28;44.96716841;0.85891578;111.5367901;0;0;0;0;0;0;0;0
0;0.28;44.935321;0.86660689;111.4169375;4.795659833;-75.687861;0;4;1396.4;16;26;2024
0;0.27;44.93279579;0.86523896;110.6069993;4.795668667;-75.68785;1.09268;4;1397.3;16;26;2024
0;0.27;44.9556267;0.85144801;110.537152;4.795621333;-75.68785467;3.77808;4;1398;16;26;2024
0;0.28;44.95690416;0.87354424;110.0706486;4.795611167;-75.68785217;4.2596;4;1398.8;16;26;2024
0;0.28;44.98433986;0.85619388;110.4078715;4.795607667;-75.6878475;3.38916;4;1398.7;16;26;2024
0;0.28;44.98800885;0.86906357;110.9052307;4.7955945;-75.68785117;4.20404;4;1398.7;16;26;2024
0;0.27;45.01804404;0.86261477;110.8944621;4.795593667;-75.68784917;3.59288;4;1399;16;26;2024
0;0.27;45.04654925;0.85771535;114.8361736;4.795581333;-75.68784467;3.59288;4;1399.1;16;26;2024
0;0.28;45.05613021;0.84544587;111.6528316;4.795595167;-75.68784317;2.81504;4;1399.5;16;26;2024
0;0.27;44.96084052;0.86974754;108.8109288;4.795597333;-75.68784633;1.46308;4;1400;16;26;2024
0;0.27;44.99213832;0.86857503;111.0299688;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.27;45.03527492;0.85754785;119.7953119;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.27;44.99227201;0.85319281;123.5476685;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.27;45.03015022;0.86603459;129.6332109;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.28;45.05145114;0.85771535;147.2183846;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.27;45.06896424;0.85957183;106.7147804;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.28;45.04836147;0.86536458;105.3683251;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.28;45.065117;0.89399337;65.05795553;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.27;45.12047861;0.87464695;40.48748991;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.27;45.11975075;0.85382094;55.13531356;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.28;45.05751165;0.86810044;53.58132172;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.28;45.16948261;0.86338248;40.60637325;4.795721333;-75.6878385;8.66736;4;1401.7;16;26;2024
0;0.27;45.07872345;0.86195872;95.70002898;4.7955845;-75.68791483;8.53772;4;1393.2;16;26;2024
0;0.28;45.06406236;0.86120496;94.35999158;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.16618498;0.89752486;67.77634275;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.17503808;0.87940679;31.5498933;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.18747105;0.8518528;30.74838709;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.19213527;0.94215003;30.35256058;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.20226583;0.869929;30.96659908;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.19045674;0.89868341;30.88542822;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.26962963;0.86301956;31.59083372;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.20299369;0.88334307;25.42832158;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.20297883;0.89122959;25.58308104;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.19027849;0.88631622;30.71716231;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.3;45.20228069;0.85419782;33.36139569;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.238926;0.87438174;42.8800869;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.18198985;0.88023033;44.96591044;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.21282717;0.87193901;43.94502164;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.22022456;0.86004641;43.97973232;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.20915818;0.8588739;44.5167388;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.23962415;0.85197843;48.25933745;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.23545012;0.88758644;50.53401825;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.29315868;0.87650343;45.57366905;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.23648991;0.87990929;46.03298868;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.27934428;0.88951271;45.62629715;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.22820127;0.87992325;45.8837234;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.2815427;0.88963833;46.00125846;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.27320949;0.87894616;49.39232283;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.27949282;0.88571601;42.53977644;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.31077576;0.9028849;38.21686159;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.29562448;0.85496554;26.8582493;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.28010184;0.87129693;127.8244474;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.341316;0.86188893;27.42453537;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.30753755;0.87291611;27.4786238;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.33411171;0.85879015;27.02483123;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.32656578;0.88633018;30.53060326;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.4032283;0.89053167;27.67454964;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.34017223;0.85158759;27.86148838;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.34641099;0.89608714;28.11775634;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.3414794;0.86335457;27.97900258;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.34229638;0.88042575;27.94759205;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.38313057;0.85197843;27.75609578;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.36425088;0.88106784;28.26017332;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.378808;0.85227155;27.71921161;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.36190392;0.89298836;31.60255234;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.38786906;0.86091184;33.18249416;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.36869229;0.8484609;36.83013967;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.40053969;0.85986495;35.64788555;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.40007921;0.86782127;33.25886526;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.36230498;0.87454924;34.35747967;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.40025746;0.84932632;33.00140904;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.41209626;0.85340219;31.8748927;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.44173039;0.88786561;31.7737228;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.47350352;0.91070164;31.88286056;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.45756497;0.88733519;30.60343121;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.41742892;0.88891249;29.20626013;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.43794257;0.87212047;29.46537225;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.4875556;0.9249253;29.52281993;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.43100566;0.85229947;29.51981537;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.50165223;0.86853315;29.45619458;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.44459725;0.85556575;29.3339979;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.48587707;0.85405824;29.30145992;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.49945381;0.88018846;29.44561936;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.46289763;0.86843544;29.80715886;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.47192898;0.85523075;29.19036447;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.49680976;0.89382587;29.61254565;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.5064947;0.85028945;29.48090782;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.48675347;0.86019996;29.43648224;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.46993852;0.87900199;29.80748626;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.52583487;0.87580551;29.44107109;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.5068215;0.87996512;29.58646016;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.53592087;0.90210323;29.61752187;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.54824986;0.88426433;29.53035512;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.54750715;0.8606885;29.62599858;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.54152091;0.86653709;29.61095745;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.54278351;0.88419453;29.46675293;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.54838355;0.8649877;29.56661574;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.53609912;0.85585888;29.54774444;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.56923884;0.84575296;29.26107242;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.62608587;0.87870886;29.29957343;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.56108389;0.85509116;29.25541769;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.59599126;0.85841327;29.27499167;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.56845157;0.90397366;28.94514435;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.64380693;0.88461329;29.1910603;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.58779174;0.9014751;29.58211482;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.59960083;0.86262873;29.25198573;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.61280621;0.88898228;29.38334299;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.62171873;0.88903812;29.45054344;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.67051478;0.87658718;29.41742245;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.67354504;0.87722927;29.49747871;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.63749389;0.89534734;29.59419141;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.66828665;0.89286273;29.54345311;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.28;45.65369983;0.8448317;29.35150481;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.65234809;0.85872036;29.57106938;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.66489989;0.85567742;29.47608889;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.63903873;0.86722106;29.50478333;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
0;0.29;45.68813186;0.86395478;29.41888682;4.795604667;-75.68791767;5.7412;4;1393;16;26;2024
